modelo_id,variables,interacciones,n_variables,n_interacciones,n_terminos
28837,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × sex_bin + habit_bin × whitemom_bin,7,2,9
28838,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × sex_bin + habit_bin × mature_bin,7,2,9
28839,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × sex_bin + marital_bin × whitemom_bin,7,2,9
28840,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × sex_bin + marital_bin × mature_bin,7,2,9
28841,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × sex_bin + whitemom_bin × mature_bin,7,2,9
28842,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × habit_bin + visits × marital_bin,7,2,9
28843,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × habit_bin + visits × whitemom_bin,7,2,9
28844,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × habit_bin + visits × mature_bin,7,2,9
28845,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × habit_bin + gained × sex_bin,7,2,9
28846,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × habit_bin + gained × habit_bin,7,2,9
28847,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × habit_bin + gained × marital_bin,7,2,9
28848,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × habit_bin + gained × whitemom_bin,7,2,9
28849,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × habit_bin + gained × mature_bin,7,2,9
28850,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × habit_bin + sex_bin × habit_bin,7,2,9
28851,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × habit_bin + sex_bin × marital_bin,7,2,9
28852,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × habit_bin + sex_bin × whitemom_bin,7,2,9
28853,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × habit_bin + sex_bin × mature_bin,7,2,9
28854,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × habit_bin + habit_bin × marital_bin,7,2,9
28855,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × habit_bin + habit_bin × whitemom_bin,7,2,9
28856,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × habit_bin + habit_bin × mature_bin,7,2,9
28857,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × habit_bin + marital_bin × whitemom_bin,7,2,9
28858,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × habit_bin + marital_bin × mature_bin,7,2,9
28859,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × habit_bin + whitemom_bin × mature_bin,7,2,9
28860,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × marital_bin + visits × whitemom_bin,7,2,9
28861,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × marital_bin + visits × mature_bin,7,2,9
28862,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × marital_bin + gained × sex_bin,7,2,9
28863,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × marital_bin + gained × habit_bin,7,2,9
28864,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × marital_bin + gained × marital_bin,7,2,9
28865,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × marital_bin + gained × whitemom_bin,7,2,9
28866,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × marital_bin + gained × mature_bin,7,2,9
28867,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × marital_bin + sex_bin × habit_bin,7,2,9
28868,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × marital_bin + sex_bin × marital_bin,7,2,9
28869,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × marital_bin + sex_bin × whitemom_bin,7,2,9
28870,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × marital_bin + sex_bin × mature_bin,7,2,9
28871,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × marital_bin + habit_bin × marital_bin,7,2,9
28872,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × marital_bin + habit_bin × whitemom_bin,7,2,9
28873,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × marital_bin + habit_bin × mature_bin,7,2,9
28874,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × marital_bin + marital_bin × whitemom_bin,7,2,9
28875,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × marital_bin + marital_bin × mature_bin,7,2,9
28876,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × marital_bin + whitemom_bin × mature_bin,7,2,9
28877,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × whitemom_bin + visits × mature_bin,7,2,9
28878,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × whitemom_bin + gained × sex_bin,7,2,9
28879,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × whitemom_bin + gained × habit_bin,7,2,9
28880,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × whitemom_bin + gained × marital_bin,7,2,9
28881,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × whitemom_bin + gained × whitemom_bin,7,2,9
28882,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × whitemom_bin + gained × mature_bin,7,2,9
28883,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × whitemom_bin + sex_bin × habit_bin,7,2,9
28884,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × whitemom_bin + sex_bin × marital_bin,7,2,9
28885,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × whitemom_bin + sex_bin × whitemom_bin,7,2,9
28886,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × whitemom_bin + sex_bin × mature_bin,7,2,9
28887,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × whitemom_bin + habit_bin × marital_bin,7,2,9
28888,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × whitemom_bin + habit_bin × whitemom_bin,7,2,9
28889,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × whitemom_bin + habit_bin × mature_bin,7,2,9
28890,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × whitemom_bin + marital_bin × whitemom_bin,7,2,9
28891,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × whitemom_bin + marital_bin × mature_bin,7,2,9
28892,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × whitemom_bin + whitemom_bin × mature_bin,7,2,9
28893,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × mature_bin + gained × sex_bin,7,2,9
28894,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × mature_bin + gained × habit_bin,7,2,9
28895,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × mature_bin + gained × marital_bin,7,2,9
28896,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × mature_bin + gained × whitemom_bin,7,2,9
28897,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × mature_bin + gained × mature_bin,7,2,9
28898,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × mature_bin + sex_bin × habit_bin,7,2,9
28899,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × mature_bin + sex_bin × marital_bin,7,2,9
28900,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × mature_bin + sex_bin × whitemom_bin,7,2,9
28901,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × mature_bin + sex_bin × mature_bin,7,2,9
28902,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × mature_bin + habit_bin × marital_bin,7,2,9
28903,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × mature_bin + habit_bin × whitemom_bin,7,2,9
28904,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × mature_bin + habit_bin × mature_bin,7,2,9
28905,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × mature_bin + marital_bin × whitemom_bin,7,2,9
28906,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × mature_bin + marital_bin × mature_bin,7,2,9
28907,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × mature_bin + whitemom_bin × mature_bin,7,2,9
28908,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × sex_bin + gained × habit_bin,7,2,9
28909,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × sex_bin + gained × marital_bin,7,2,9
28910,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × sex_bin + gained × whitemom_bin,7,2,9
28911,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × sex_bin + gained × mature_bin,7,2,9
28912,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × sex_bin + sex_bin × habit_bin,7,2,9
28913,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × sex_bin + sex_bin × marital_bin,7,2,9
28914,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × sex_bin + sex_bin × whitemom_bin,7,2,9
28915,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × sex_bin + sex_bin × mature_bin,7,2,9
28916,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × sex_bin + habit_bin × marital_bin,7,2,9
28917,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × sex_bin + habit_bin × whitemom_bin,7,2,9
28918,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × sex_bin + habit_bin × mature_bin,7,2,9
28919,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × sex_bin + marital_bin × whitemom_bin,7,2,9
28920,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × sex_bin + marital_bin × mature_bin,7,2,9
28921,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × sex_bin + whitemom_bin × mature_bin,7,2,9
28922,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × habit_bin + gained × marital_bin,7,2,9
28923,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × habit_bin + gained × whitemom_bin,7,2,9
28924,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × habit_bin + gained × mature_bin,7,2,9
28925,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × habit_bin + sex_bin × habit_bin,7,2,9
28926,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × habit_bin + sex_bin × marital_bin,7,2,9
28927,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × habit_bin + sex_bin × whitemom_bin,7,2,9
28928,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × habit_bin + sex_bin × mature_bin,7,2,9
28929,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × habit_bin + habit_bin × marital_bin,7,2,9
28930,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × habit_bin + habit_bin × whitemom_bin,7,2,9
28931,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × habit_bin + habit_bin × mature_bin,7,2,9
28932,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × habit_bin + marital_bin × whitemom_bin,7,2,9
28933,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × habit_bin + marital_bin × mature_bin,7,2,9
28934,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × habit_bin + whitemom_bin × mature_bin,7,2,9
28935,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × marital_bin + gained × whitemom_bin,7,2,9
28936,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × marital_bin + gained × mature_bin,7,2,9
28937,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × marital_bin + sex_bin × habit_bin,7,2,9
28938,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × marital_bin + sex_bin × marital_bin,7,2,9
28939,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × marital_bin + sex_bin × whitemom_bin,7,2,9
28940,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × marital_bin + sex_bin × mature_bin,7,2,9
28941,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × marital_bin + habit_bin × marital_bin,7,2,9
28942,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × marital_bin + habit_bin × whitemom_bin,7,2,9
28943,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × marital_bin + habit_bin × mature_bin,7,2,9
28944,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × marital_bin + marital_bin × whitemom_bin,7,2,9
28945,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × marital_bin + marital_bin × mature_bin,7,2,9
28946,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × marital_bin + whitemom_bin × mature_bin,7,2,9
28947,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × whitemom_bin + gained × mature_bin,7,2,9
28948,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × whitemom_bin + sex_bin × habit_bin,7,2,9
28949,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × whitemom_bin + sex_bin × marital_bin,7,2,9
28950,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × whitemom_bin + sex_bin × whitemom_bin,7,2,9
28951,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × whitemom_bin + sex_bin × mature_bin,7,2,9
28952,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × whitemom_bin + habit_bin × marital_bin,7,2,9
28953,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × whitemom_bin + habit_bin × whitemom_bin,7,2,9
28954,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × whitemom_bin + habit_bin × mature_bin,7,2,9
28955,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × whitemom_bin + marital_bin × whitemom_bin,7,2,9
28956,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × whitemom_bin + marital_bin × mature_bin,7,2,9
28957,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × whitemom_bin + whitemom_bin × mature_bin,7,2,9
28958,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × mature_bin + sex_bin × habit_bin,7,2,9
28959,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × mature_bin + sex_bin × marital_bin,7,2,9
28960,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × mature_bin + sex_bin × whitemom_bin,7,2,9
28961,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × mature_bin + sex_bin × mature_bin,7,2,9
